IP地址	端口	TLS	数据中心	地区	国际代码	国家	城市	网络延迟	下载速度MB/s
199.68.156.198	443	TRUE	SJC	北美洲	US	美国	圣何塞	223 ms	11.59
109.176.239.91	443	TRUE	SJC	北美洲	US	美国	圣何塞	192 ms	11.59
199.107.164.6	443	TRUE	SJC	北美洲	US	美国	圣何塞	172 ms	11.59
66.179.48.210	443	TRUE	SJC	北美洲	US	美国	圣何塞	210 ms	11.59
160.153.1.178	443	TRUE	SJC	北美洲	US	美国	圣何塞	187 ms	11.59
199.107.164.87	443	TRUE	SJC	北美洲	US	美国	圣何塞	190 ms	11.59
160.153.1.243	443	TRUE	SJC	北美洲	US	美国	圣何塞	194 ms	11.59
199.107.164.162	443	TRUE	SJC	北美洲	US	美国	圣何塞	206 ms	11.58
109.176.239.98	443	TRUE	SJC	北美洲	US	美国	圣何塞	176 ms	11.58
192.206.179.213	443	TRUE	SJC	北美洲	US	美国	圣何塞	180 ms	11.58
160.153.1.169	443	TRUE	SJC	北美洲	US	美国	圣何塞	187 ms	11.58
160.153.1.186	443	TRUE	SJC	北美洲	US	美国	圣何塞	171 ms	11.58
160.153.1.6	443	TRUE	SJC	北美洲	US	美国	圣何塞	177 ms	11.58
160.153.1.154	443	TRUE	SJC	北美洲	US	美国	圣何塞	172 ms	11.57
199.68.156.108	443	TRUE	SJC	北美洲	US	美国	圣何塞	169 ms	11.57
199.107.164.229	443	TRUE	SJC	北美洲	US	美国	圣何塞	209 ms	11.57
170.153.144.47	443	TRUE	SJC	北美洲	US	美国	圣何塞	178 ms	11.57
160.153.138.121	443	TRUE	SJC	北美洲	US	美国	圣何塞	194 ms	11.57
160.153.138.102	443	TRUE	SJC	北美洲	US	美国	圣何塞	223 ms	11.57
199.68.156.172	443	TRUE	SJC	北美洲	US	美国	圣何塞	188 ms	11.56
160.153.1.15	443	TRUE	SJC	北美洲	US	美国	圣何塞	177 ms	11.56
199.68.156.51	443	TRUE	SJC	北美洲	US	美国	圣何塞	246 ms	11.56
199.68.156.56	443	TRUE	SJC	北美洲	US	美国	圣何塞	166 ms	11.56
156.238.18.206	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	183 ms	11.56
160.153.138.155	443	TRUE	SJC	北美洲	US	美国	圣何塞	180 ms	11.56
109.176.239.162	443	TRUE	SJC	北美洲	US	美国	圣何塞	181 ms	11.56
109.176.239.220	443	TRUE	SJC	北美洲	US	美国	圣何塞	193 ms	11.56
66.179.48.126	443	TRUE	SJC	北美洲	US	美国	圣何塞	175 ms	11.56
170.153.144.147	443	TRUE	SJC	北美洲	US	美国	圣何塞	183 ms	11.56
160.153.1.92	443	TRUE	SJC	北美洲	US	美国	圣何塞	195 ms	11.56
66.179.48.213	443	TRUE	SJC	北美洲	US	美国	圣何塞	202 ms	11.56
66.179.48.211	443	TRUE	SJC	北美洲	US	美国	圣何塞	190 ms	11.56
209.102.207.203	443	TRUE	SJC	北美洲	US	美国	圣何塞	190 ms	11.56
199.68.156.140	443	TRUE	SJC	北美洲	US	美国	圣何塞	185 ms	11.55
109.176.239.199	443	TRUE	SJC	北美洲	US	美国	圣何塞	182 ms	11.55
160.153.138.254	443	TRUE	SJC	北美洲	US	美国	圣何塞	180 ms	11.55
199.107.164.28	443	TRUE	SJC	北美洲	US	美国	圣何塞	178 ms	11.55
66.179.48.177	443	TRUE	SJC	北美洲	US	美国	圣何塞	222 ms	11.55
192.206.179.107	443	TRUE	SJC	北美洲	US	美国	圣何塞	161 ms	11.55
209.102.207.139	443	TRUE	SJC	北美洲	US	美国	圣何塞	177 ms	11.55
160.153.138.117	443	TRUE	SJC	北美洲	US	美国	圣何塞	177 ms	11.54
170.153.144.234	443	TRUE	SJC	北美洲	US	美国	圣何塞	187 ms	11.54
199.107.164.228	443	TRUE	SJC	北美洲	US	美国	圣何塞	170 ms	11.54
109.176.239.38	443	TRUE	SJC	北美洲	US	美国	圣何塞	225 ms	11.54
109.176.239.147	443	TRUE	SJC	北美洲	US	美国	圣何塞	205 ms	11.54
160.22.52.250	443	TRUE	SJC	北美洲	US	美国	圣何塞	189 ms	11.54
160.153.138.24	443	TRUE	SJC	北美洲	US	美国	圣何塞	192 ms	11.54
160.153.138.175	2053	TRUE	SJC	北美洲	US	美国	圣何塞	203 ms	11.54
160.153.1.107	443	TRUE	SJC	北美洲	US	美国	圣何塞	205 ms	11.54
160.153.138.66	2083	TRUE	SJC	北美洲	US	美国	圣何塞	185 ms	11.54
160.153.138.151	443	TRUE	SJC	北美洲	US	美国	圣何塞	174 ms	11.54
199.68.156.183	443	TRUE	SJC	北美洲	US	美国	圣何塞	183 ms	11.54
109.176.239.107	443	TRUE	SJC	北美洲	US	美国	圣何塞	175 ms	11.54
209.102.207.112	443	TRUE	SJC	北美洲	US	美国	圣何塞	195 ms	11.54
170.153.144.4	443	TRUE	SJC	北美洲	US	美国	圣何塞	176 ms	11.54
160.153.138.169	2087	TRUE	SJC	北美洲	US	美国	圣何塞	180 ms	11.54
160.153.137.3	443	TRUE	SJC	北美洲	US	美国	圣何塞	169 ms	11.54
199.68.156.192	443	TRUE	SJC	北美洲	US	美国	圣何塞	189 ms	11.53
199.68.156.86	443	TRUE	SJC	北美洲	US	美国	圣何塞	193 ms	11.53
160.22.52.188	443	TRUE	SJC	北美洲	US	美国	圣何塞	174 ms	11.53
66.179.48.199	443	TRUE	SJC	北美洲	US	美国	圣何塞	209 ms	11.53
160.153.137.170	443	TRUE	SJC	北美洲	US	美国	圣何塞	192 ms	11.53
192.206.179.149	443	TRUE	SJC	北美洲	US	美国	圣何塞	193 ms	11.53
170.153.144.137	443	TRUE	SJC	北美洲	US	美国	圣何塞	202 ms	11.53
160.153.138.164	443	TRUE	SJC	北美洲	US	美国	圣何塞	167 ms	11.53
160.153.138.50	2096	TRUE	SJC	北美洲	US	美国	圣何塞	179 ms	11.52
160.153.138.194	443	TRUE	SJC	北美洲	US	美国	圣何塞	175 ms	11.52
209.102.207.65	443	TRUE	SJC	北美洲	US	美国	圣何塞	186 ms	11.52
160.153.138.201	443	TRUE	SJC	北美洲	US	美国	圣何塞	165 ms	11.52
170.153.144.130	443	TRUE	SJC	北美洲	US	美国	圣何塞	165 ms	11.52
66.179.48.104	443	TRUE	SJC	北美洲	US	美国	圣何塞	194 ms	11.52
109.176.239.228	443	TRUE	SJC	北美洲	US	美国	圣何塞	193 ms	11.52
209.102.207.130	443	TRUE	SJC	北美洲	US	美国	圣何塞	174 ms	11.52
170.153.144.172	443	TRUE	SJC	北美洲	US	美国	圣何塞	194 ms	11.52
160.22.52.166	443	TRUE	SJC	北美洲	US	美国	圣何塞	179 ms	11.52
209.102.207.181	443	TRUE	SJC	北美洲	US	美国	圣何塞	202 ms	11.52
45.202.113.20	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	11.52
160.22.52.200	443	TRUE	SJC	北美洲	US	美国	圣何塞	194 ms	11.51
209.102.207.161	443	TRUE	SJC	北美洲	US	美国	圣何塞	179 ms	11.51
209.102.207.0	443	TRUE	SJC	北美洲	US	美国	圣何塞	192 ms	11.51
109.176.239.34	443	TRUE	SJC	北美洲	US	美国	圣何塞	182 ms	11.51
209.102.207.62	443	TRUE	SJC	北美洲	US	美国	圣何塞	182 ms	11.51
160.22.52.7	443	TRUE	SJC	北美洲	US	美国	圣何塞	166 ms	11.51
160.153.138.165	443	TRUE	SJC	北美洲	US	美国	圣何塞	212 ms	11.51
199.68.156.195	443	TRUE	SJC	北美洲	US	美国	圣何塞	163 ms	11.5
209.102.207.37	443	TRUE	SJC	北美洲	US	美国	圣何塞	173 ms	11.5
109.176.239.227	443	TRUE	SJC	北美洲	US	美国	圣何塞	175 ms	11.5
160.153.1.4	443	TRUE	SJC	北美洲	US	美国	圣何塞	209 ms	11.5
192.206.179.130	443	TRUE	SJC	北美洲	US	美国	圣何塞	198 ms	11.5
170.153.144.252	443	TRUE	SJC	北美洲	US	美国	圣何塞	190 ms	11.5
160.153.1.82	443	TRUE	SJC	北美洲	US	美国	圣何塞	158 ms	11.5
66.179.48.82	443	TRUE	SJC	北美洲	US	美国	圣何塞	171 ms	11.5
160.153.138.61	443	TRUE	SJC	北美洲	US	美国	圣何塞	186 ms	11.49
209.102.207.68	443	TRUE	SJC	北美洲	US	美国	圣何塞	172 ms	11.49
160.153.137.200	443	TRUE	SJC	北美洲	US	美国	圣何塞	168 ms	11.49
170.153.144.72	443	TRUE	SJC	北美洲	US	美国	圣何塞	194 ms	11.49
160.153.138.49	443	TRUE	SJC	北美洲	US	美国	圣何塞	180 ms	11.49
160.153.137.250	443	TRUE	SJC	北美洲	US	美国	圣何塞	206 ms	11.49
170.153.144.197	443	TRUE	SJC	北美洲	US	美国	圣何塞	166 ms	11.49
170.153.144.63	443	TRUE	SJC	北美洲	US	美国	圣何塞	210 ms	11.48
160.153.138.16	443	TRUE	SJC	北美洲	US	美国	圣何塞	180 ms	11.48
66.179.48.157	443	TRUE	SJC	北美洲	US	美国	圣何塞	202 ms	11.48
160.153.138.37	443	TRUE	SJC	北美洲	US	美国	圣何塞	181 ms	11.48
199.68.156.144	443	TRUE	SJC	北美洲	US	美国	圣何塞	187 ms	11.48
170.153.144.131	443	TRUE	SJC	北美洲	US	美国	圣何塞	209 ms	11.48
160.22.52.254	443	TRUE	SJC	北美洲	US	美国	圣何塞	174 ms	11.48
199.107.164.104	443	TRUE	SJC	北美洲	US	美国	圣何塞	206 ms	11.48
199.107.164.199	443	TRUE	SJC	北美洲	US	美国	圣何塞	193 ms	11.47
66.179.48.53	443	TRUE	SJC	北美洲	US	美国	圣何塞	194 ms	11.47
192.206.179.195	443	TRUE	SJC	北美洲	US	美国	圣何塞	193 ms	11.47
109.176.239.192	443	TRUE	SJC	北美洲	US	美国	圣何塞	178 ms	11.46
160.153.137.105	443	TRUE	SJC	北美洲	US	美国	圣何塞	166 ms	11.46
109.176.239.35	443	TRUE	SJC	北美洲	US	美国	圣何塞	188 ms	11.46
199.107.164.53	443	TRUE	SJC	北美洲	US	美国	圣何塞	208 ms	11.46
209.102.207.40	443	TRUE	SJC	北美洲	US	美国	圣何塞	209 ms	11.46
209.102.207.227	443	TRUE	SJC	北美洲	US	美国	圣何塞	167 ms	11.46
109.176.239.76	443	TRUE	SJC	北美洲	US	美国	圣何塞	183 ms	11.46
160.153.137.5	443	TRUE	SJC	北美洲	US	美国	圣何塞	179 ms	11.46
199.107.164.66	443	TRUE	SJC	北美洲	US	美国	圣何塞	166 ms	11.45
160.153.138.198	443	TRUE	SJC	北美洲	US	美国	圣何塞	176 ms	11.45
160.153.1.184	443	TRUE	SJC	北美洲	US	美国	圣何塞	173 ms	11.45
192.206.179.79	443	TRUE	SJC	北美洲	US	美国	圣何塞	181 ms	11.45
192.206.179.235	443	TRUE	SJC	北美洲	US	美国	圣何塞	193 ms	11.45
170.153.144.57	443	TRUE	SJC	北美洲	US	美国	圣何塞	173 ms	11.45
160.153.1.37	443	TRUE	SJC	北美洲	US	美国	圣何塞	190 ms	11.45
109.176.239.131	443	TRUE	SJC	北美洲	US	美国	圣何塞	178 ms	11.45
160.153.138.17	443	TRUE	SJC	北美洲	US	美国	圣何塞	225 ms	11.45
199.107.164.225	443	TRUE	SJC	北美洲	US	美国	圣何塞	161 ms	11.44
170.153.144.148	443	TRUE	SJC	北美洲	US	美国	圣何塞	164 ms	11.44
192.206.179.228	443	TRUE	SJC	北美洲	US	美国	圣何塞	206 ms	11.44
160.153.1.214	443	TRUE	SJC	北美洲	US	美国	圣何塞	188 ms	11.44
109.176.239.115	443	TRUE	SJC	北美洲	US	美国	圣何塞	201 ms	11.44
209.102.207.67	443	TRUE	SJC	北美洲	US	美国	圣何塞	220 ms	11.44
209.102.207.199	443	TRUE	SJC	北美洲	US	美国	圣何塞	204 ms	11.44
66.179.48.5	443	TRUE	SJC	北美洲	US	美国	圣何塞	210 ms	11.44
160.22.52.58	443	TRUE	SJC	北美洲	US	美国	圣何塞	175 ms	11.44
160.153.138.194	2053	TRUE	SJC	北美洲	US	美国	圣何塞	187 ms	11.44
199.68.156.16	443	TRUE	SJC	北美洲	US	美国	圣何塞	221 ms	11.44
160.153.1.57	443	TRUE	SJC	北美洲	US	美国	圣何塞	179 ms	11.44
160.22.52.54	443	TRUE	SJC	北美洲	US	美国	圣何塞	192 ms	11.44
160.153.138.153	443	TRUE	SJC	北美洲	US	美国	圣何塞	182 ms	11.44
160.22.52.213	443	TRUE	SJC	北美洲	US	美国	圣何塞	188 ms	11.44
66.179.48.91	443	TRUE	SJC	北美洲	US	美国	圣何塞	186 ms	11.43
199.34.228.56	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	11.43
160.153.138.114	443	TRUE	SJC	北美洲	US	美国	圣何塞	197 ms	11.43
160.153.1.240	443	TRUE	SJC	北美洲	US	美国	圣何塞	185 ms	11.43
192.206.179.0	443	TRUE	SJC	北美洲	US	美国	圣何塞	199 ms	11.43
160.153.1.24	443	TRUE	SJC	北美洲	US	美国	圣何塞	189 ms	11.43
160.153.137.61	443	TRUE	SJC	北美洲	US	美国	圣何塞	185 ms	11.43
109.176.239.56	443	TRUE	SJC	北美洲	US	美国	圣何塞	193 ms	11.43
160.153.138.21	443	TRUE	SJC	北美洲	US	美国	圣何塞	195 ms	11.43
109.176.239.2	443	TRUE	SJC	北美洲	US	美国	圣何塞	214 ms	11.42
160.153.137.104	443	TRUE	SJC	北美洲	US	美国	圣何塞	205 ms	11.42
192.206.179.237	443	TRUE	SJC	北美洲	US	美国	圣何塞	196 ms	11.42
160.153.138.193	443	TRUE	SJC	北美洲	US	美国	圣何塞	205 ms	11.42
199.68.156.115	443	TRUE	SJC	北美洲	US	美国	圣何塞	204 ms	11.42
192.206.179.150	443	TRUE	SJC	北美洲	US	美国	圣何塞	162 ms	11.42
160.153.1.122	443	TRUE	SJC	北美洲	US	美国	圣何塞	191 ms	11.42
109.176.239.27	443	TRUE	SJC	北美洲	US	美国	圣何塞	192 ms	11.42
66.179.48.139	443	TRUE	SJC	北美洲	US	美国	圣何塞	224 ms	11.42
209.102.207.177	443	TRUE	SJC	北美洲	US	美国	圣何塞	187 ms	11.42
160.153.138.223	2053	TRUE	SJC	北美洲	US	美国	圣何塞	203 ms	11.42
160.22.52.67	443	TRUE	SJC	北美洲	US	美国	圣何塞	202 ms	11.42
209.102.207.96	443	TRUE	SJC	北美洲	US	美国	圣何塞	220 ms	11.41
209.102.207.76	443	TRUE	SJC	北美洲	US	美国	圣何塞	190 ms	11.41
160.153.137.133	443	TRUE	SJC	北美洲	US	美国	圣何塞	190 ms	11.41
66.179.48.159	443	TRUE	SJC	北美洲	US	美国	圣何塞	171 ms	11.41
45.202.113.202	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	11.41
66.179.48.46	443	TRUE	SJC	北美洲	US	美国	圣何塞	186 ms	11.41
160.153.1.167	443	TRUE	SJC	北美洲	US	美国	圣何塞	196 ms	11.41
170.153.144.168	443	TRUE	SJC	北美洲	US	美国	圣何塞	183 ms	11.41
160.22.52.150	443	TRUE	SJC	北美洲	US	美国	圣何塞	172 ms	11.41
209.102.207.195	443	TRUE	SJC	北美洲	US	美国	圣何塞	180 ms	11.41
209.102.207.30	443	TRUE	SJC	北美洲	US	美国	圣何塞	178 ms	11.4
160.153.138.65	443	TRUE	SJC	北美洲	US	美国	圣何塞	186 ms	11.4
199.68.156.7	443	TRUE	SJC	北美洲	US	美国	圣何塞	163 ms	11.4
160.22.52.110	443	TRUE	SJC	北美洲	US	美国	圣何塞	184 ms	11.4
66.179.48.108	443	TRUE	SJC	北美洲	US	美国	圣何塞	199 ms	11.4
45.202.113.74	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	181 ms	11.4
66.179.48.25	443	TRUE	SJC	北美洲	US	美国	圣何塞	215 ms	11.4
45.202.113.126	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	11.4
170.153.144.235	443	TRUE	SJC	北美洲	US	美国	圣何塞	171 ms	11.4
160.22.52.40	443	TRUE	SJC	北美洲	US	美国	圣何塞	177 ms	11.4
199.34.230.180	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	238 ms	11.4
209.102.207.107	443	TRUE	SJC	北美洲	US	美国	圣何塞	176 ms	11.4
209.102.207.237	443	TRUE	SJC	北美洲	US	美国	圣何塞	174 ms	11.39
199.68.156.238	443	TRUE	SJC	北美洲	US	美国	圣何塞	161 ms	11.39
109.176.239.152	443	TRUE	SJC	北美洲	US	美国	圣何塞	169 ms	11.39
192.206.179.254	443	TRUE	SJC	北美洲	US	美国	圣何塞	167 ms	11.39
170.153.144.251	443	TRUE	SJC	北美洲	US	美国	圣何塞	208 ms	11.39
156.238.18.157	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	236 ms	11.39
45.202.113.46	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	11.39
192.206.179.221	443	TRUE	SJC	北美洲	US	美国	圣何塞	220 ms	11.39
160.153.138.108	443	TRUE	SJC	北美洲	US	美国	圣何塞	184 ms	11.39
199.107.164.177	443	TRUE	SJC	北美洲	US	美国	圣何塞	189 ms	11.38
160.153.138.202	2096	TRUE	SJC	北美洲	US	美国	圣何塞	169 ms	11.38
199.107.164.165	443	TRUE	SJC	北美洲	US	美国	圣何塞	192 ms	11.38
160.153.138.3	443	TRUE	SJC	北美洲	US	美国	圣何塞	171 ms	11.38
160.22.52.99	443	TRUE	SJC	北美洲	US	美国	圣何塞	196 ms	11.38
109.176.239.105	443	TRUE	SJC	北美洲	US	美国	圣何塞	169 ms	11.38
170.153.144.142	443	TRUE	SJC	北美洲	US	美国	圣何塞	196 ms	11.38
160.153.137.185	443	TRUE	SJC	北美洲	US	美国	圣何塞	170 ms	11.38
160.22.52.109	443	TRUE	SJC	北美洲	US	美国	圣何塞	170 ms	11.38
45.202.113.246	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	11.38
160.153.1.213	443	TRUE	SJC	北美洲	US	美国	圣何塞	192 ms	11.37
160.153.137.79	443	TRUE	SJC	北美洲	US	美国	圣何塞	162 ms	11.37
170.153.144.51	443	TRUE	SJC	北美洲	US	美国	圣何塞	194 ms	11.37
66.179.48.158	443	TRUE	SJC	北美洲	US	美国	圣何塞	185 ms	11.37
192.206.179.13	443	TRUE	SJC	北美洲	US	美国	圣何塞	188 ms	11.37
160.153.137.156	443	TRUE	SJC	北美洲	US	美国	圣何塞	195 ms	11.37
199.107.164.118	443	TRUE	SJC	北美洲	US	美国	圣何塞	199 ms	11.37
160.153.138.118	443	TRUE	SJC	北美洲	US	美国	圣何塞	167 ms	11.37
66.179.48.88	443	TRUE	SJC	北美洲	US	美国	圣何塞	223 ms	11.37
170.153.144.187	443	TRUE	SJC	北美洲	US	美国	圣何塞	182 ms	11.37
192.206.179.100	443	TRUE	SJC	北美洲	US	美国	圣何塞	203 ms	11.37
160.153.1.211	443	TRUE	SJC	北美洲	US	美国	圣何塞	175 ms	11.37
109.176.239.31	443	TRUE	SJC	北美洲	US	美国	圣何塞	187 ms	11.37
209.102.207.84	443	TRUE	SJC	北美洲	US	美国	圣何塞	168 ms	11.36
160.153.138.55	8443	TRUE	SJC	北美洲	US	美国	圣何塞	193 ms	11.36
160.22.52.46	443	TRUE	SJC	北美洲	US	美国	圣何塞	175 ms	11.36
160.22.52.100	443	TRUE	SJC	北美洲	US	美国	圣何塞	161 ms	11.36
160.153.138.174	8443	TRUE	SJC	北美洲	US	美国	圣何塞	196 ms	11.36
160.153.138.217	443	TRUE	SJC	北美洲	US	美国	圣何塞	174 ms	11.36
209.102.207.221	443	TRUE	SJC	北美洲	US	美国	圣何塞	184 ms	11.36
170.153.144.3	443	TRUE	SJC	北美洲	US	美国	圣何塞	191 ms	11.36
160.22.52.196	443	TRUE	SJC	北美洲	US	美国	圣何塞	199 ms	11.36
109.176.239.102	443	TRUE	SJC	北美洲	US	美国	圣何塞	200 ms	11.36
160.153.1.226	443	TRUE	SJC	北美洲	US	美国	圣何塞	168 ms	11.36
160.22.52.206	443	TRUE	SJC	北美洲	US	美国	圣何塞	186 ms	11.36
160.153.138.73	443	TRUE	SJC	北美洲	US	美国	圣何塞	213 ms	11.36
160.22.52.138	443	TRUE	SJC	北美洲	US	美国	圣何塞	177 ms	11.35
199.68.156.67	443	TRUE	SJC	北美洲	US	美国	圣何塞	167 ms	11.35
160.22.52.6	443	TRUE	SJC	北美洲	US	美国	圣何塞	206 ms	11.35
170.153.144.7	443	TRUE	SJC	北美洲	US	美国	圣何塞	187 ms	11.35
160.153.138.59	443	TRUE	SJC	北美洲	US	美国	圣何塞	198 ms	11.35
160.22.52.98	443	TRUE	SJC	北美洲	US	美国	圣何塞	166 ms	11.34
199.107.164.146	443	TRUE	SJC	北美洲	US	美国	圣何塞	230 ms	11.34
160.153.138.12	443	TRUE	SJC	北美洲	US	美国	圣何塞	217 ms	11.34
199.34.228.250	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	11.34
66.179.48.37	443	TRUE	SJC	北美洲	US	美国	圣何塞	195 ms	11.34
209.102.207.233	443	TRUE	SJC	北美洲	US	美国	圣何塞	200 ms	11.34
199.68.156.167	443	TRUE	SJC	北美洲	US	美国	圣何塞	168 ms	11.34
160.153.137.38	443	TRUE	SJC	北美洲	US	美国	圣何塞	208 ms	11.34
199.107.164.139	443	TRUE	SJC	北美洲	US	美国	圣何塞	200 ms	11.34
199.107.164.37	443	TRUE	SJC	北美洲	US	美国	圣何塞	221 ms	11.34
160.153.138.211	443	TRUE	SJC	北美洲	US	美国	圣何塞	170 ms	11.34
192.206.179.170	443	TRUE	SJC	北美洲	US	美国	圣何塞	227 ms	11.34
170.153.144.38	443	TRUE	SJC	北美洲	US	美国	圣何塞	160 ms	11.33
160.153.1.241	443	TRUE	SJC	北美洲	US	美国	圣何塞	177 ms	11.33
160.22.52.156	443	TRUE	SJC	北美洲	US	美国	圣何塞	209 ms	11.33
199.68.156.137	443	TRUE	SJC	北美洲	US	美国	圣何塞	174 ms	11.33
109.176.239.84	443	TRUE	SJC	北美洲	US	美国	圣何塞	168 ms	11.33
160.153.137.169	443	TRUE	SJC	北美洲	US	美国	圣何塞	168 ms	11.33
66.179.48.45	443	TRUE	SJC	北美洲	US	美国	圣何塞	213 ms	11.33
160.153.138.50	443	TRUE	SJC	北美洲	US	美国	圣何塞	177 ms	11.33
199.107.164.244	443	TRUE	SJC	北美洲	US	美国	圣何塞	181 ms	11.33
45.205.0.189	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	11.33
109.176.239.182	443	TRUE	SJC	北美洲	US	美国	圣何塞	195 ms	11.32
160.153.138.186	8443	TRUE	SJC	北美洲	US	美国	圣何塞	190 ms	11.32
199.68.156.187	443	TRUE	SJC	北美洲	US	美国	圣何塞	197 ms	11.32
66.179.48.66	443	TRUE	SJC	北美洲	US	美国	圣何塞	193 ms	11.32
170.153.144.219	443	TRUE	SJC	北美洲	US	美国	圣何塞	188 ms	11.32
160.22.52.203	443	TRUE	SJC	北美洲	US	美国	圣何塞	198 ms	11.32
192.206.179.137	443	TRUE	SJC	北美洲	US	美国	圣何塞	190 ms	11.32
160.22.52.234	443	TRUE	SJC	北美洲	US	美国	圣何塞	167 ms	11.32
199.68.156.136	443	TRUE	SJC	北美洲	US	美国	圣何塞	210 ms	11.31
109.176.239.89	443	TRUE	SJC	北美洲	US	美国	圣何塞	172 ms	11.31
160.153.1.85	443	TRUE	SJC	北美洲	US	美国	圣何塞	214 ms	11.31
109.176.239.132	443	TRUE	SJC	北美洲	US	美国	圣何塞	186 ms	11.31
209.208.226.170	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	11.31
199.68.156.12	443	TRUE	SJC	北美洲	US	美国	圣何塞	179 ms	11.31
160.153.138.4	2087	TRUE	SJC	北美洲	US	美国	圣何塞	186 ms	11.31
199.34.228.235	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	11.31
160.22.52.231	443	TRUE	SJC	北美洲	US	美国	圣何塞	198 ms	11.31
199.107.164.210	443	TRUE	SJC	北美洲	US	美国	圣何塞	212 ms	11.31
160.22.52.8	443	TRUE	SJC	北美洲	US	美国	圣何塞	186 ms	11.31
160.153.138.44	443	TRUE	SJC	北美洲	US	美国	圣何塞	191 ms	11.31
192.206.179.135	443	TRUE	SJC	北美洲	US	美国	圣何塞	201 ms	11.31
192.206.179.181	443	TRUE	SJC	北美洲	US	美国	圣何塞	184 ms	11.31
109.176.239.68	443	TRUE	SJC	北美洲	US	美国	圣何塞	163 ms	11.31
199.107.164.39	443	TRUE	SJC	北美洲	US	美国	圣何塞	188 ms	11.3
160.153.1.51	443	TRUE	SJC	北美洲	US	美国	圣何塞	175 ms	11.3
209.102.207.1	443	TRUE	SJC	北美洲	US	美国	圣何塞	198 ms	11.3
160.153.137.145	443	TRUE	SJC	北美洲	US	美国	圣何塞	198 ms	11.3
160.153.137.77	443	TRUE	SJC	北美洲	US	美国	圣何塞	202 ms	11.3
160.153.1.219	443	TRUE	SJC	北美洲	US	美国	圣何塞	173 ms	11.3
170.153.144.59	443	TRUE	SJC	北美洲	US	美国	圣何塞	168 ms	11.3
199.34.228.238	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	11.3
199.107.164.18	443	TRUE	SJC	北美洲	US	美国	圣何塞	178 ms	11.29
192.206.179.53	443	TRUE	SJC	北美洲	US	美国	圣何塞	181 ms	11.29
160.153.137.4	443	TRUE	SJC	北美洲	US	美国	圣何塞	188 ms	11.29
109.176.239.215	443	TRUE	SJC	北美洲	US	美国	圣何塞	183 ms	11.29
160.153.138.147	8443	TRUE	SJC	北美洲	US	美国	圣何塞	191 ms	11.28
192.206.179.162	443	TRUE	SJC	北美洲	US	美国	圣何塞	202 ms	11.28
160.153.137.142	443	TRUE	SJC	北美洲	US	美国	圣何塞	184 ms	11.28
109.176.239.99	443	TRUE	SJC	北美洲	US	美国	圣何塞	221 ms	11.28
160.153.138.75	443	TRUE	SJC	北美洲	US	美国	圣何塞	207 ms	11.28
109.176.239.159	443	TRUE	SJC	北美洲	US	美国	圣何塞	198 ms	11.28
199.107.164.124	443	TRUE	SJC	北美洲	US	美国	圣何塞	221 ms	11.28
199.107.164.43	443	TRUE	SJC	北美洲	US	美国	圣何塞	188 ms	11.28
45.202.113.45	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	11.27
109.176.239.230	443	TRUE	SJC	北美洲	US	美国	圣何塞	165 ms	11.27
209.102.207.254	443	TRUE	SJC	北美洲	US	美国	圣何塞	188 ms	11.27
199.68.156.88	443	TRUE	SJC	北美洲	US	美国	圣何塞	226 ms	11.27
160.153.1.102	443	TRUE	SJC	北美洲	US	美国	圣何塞	215 ms	11.27
160.153.1.179	443	TRUE	SJC	北美洲	US	美国	圣何塞	184 ms	11.27
160.153.137.168	443	TRUE	SJC	北美洲	US	美国	圣何塞	168 ms	11.27
160.153.1.100	443	TRUE	SJC	北美洲	US	美国	圣何塞	173 ms	11.27
160.153.138.134	2096	TRUE	SJC	北美洲	US	美国	圣何塞	163 ms	11.27
199.34.229.133	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	11.27
